id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
11468221,Departamento 2 dorm En Valle Nevado,51450048,Cristian,,Lo Barnechea,-33.35945,-70.25047,Entire home/apt,362922,3,6,2018-03-19,0.12,2,365,0,
11470212,Welcome to our home to spen sp. tim,2478975,América Patricia,,Ñuñoa,-33.4486,-70.6194,Private room,12097,2,2,2017-04-05,0.04,6,360,0,
11476537,Departamento en V Nevado completo para 6 personas,51450048,Cristian,,Santiago,-33.43869,-70.64992,Entire home/apt,324966,3,0,,,2,340,0,
11479480,Excellent house with housekeeper,60413996,Cristina,,Las Condes,-33.42284,-70.58952,Entire home/apt,97490,7,0,,,1,307,0,
11480383,2 camas dobles en amplio y cómodo para 5 personas.,205921,Rodrigo,,Santiago,-33.44359,-70.65736,Entire home/apt,27000,3,68,2020-02-18,1.54,2,35,5,
11483156,Beautiful & spectacular apartment,59659619,Vasily,,Providencia,-33.41954,-70.61194,Entire home/apt,56869,2,1,2018-03-23,0.02,5,329,0,
11486541,Hermoso Departamento amoblado,57684097,Paula,,Santiago,-33.44841,-70.64442,Entire home/apt,28990,2,31,2020-12-03,2.85,3,343,31,
11493450,Segundo piso hermoso/independiente,57684097,Paula,,San Miguel,-33.50417,-70.64921,Entire home/apt,40000,2,25,2019-07-20,0.37,3,294,0,
11494403,Apartamento en centro de santiago,60517297,Jaqui,,Santiago,-33.43295,-70.6522,Entire home/apt,40621,1,0,,,1,365,0,
11510905,Bellas Artes - Parque Forestal,60653237,Rodolfo,,Santiago,-33.43637,-70.64611,Entire home/apt,27286,2,95,2021-03-18,1.42,2,81,16,
11526710,Alquiler habitación en Santiago de Chile,11845990,Marisol,,San Joaquín,-33.48737,-70.61907,Private room,15000,2,5,2017-07-15,0.09,3,364,0,
11527662,Rent room in Santiago de Chile,11845990,Marisol,,San Joaquín,-33.48691,-70.62081,Private room,15000,2,1,2017-03-05,0.02,3,364,0,
11527891,"Rent per person bedroom, Santiago de Chile",11845990,Marisol,,San Joaquín,-33.48777,-70.62035,Private room,15000,2,2,2017-02-26,0.04,3,364,0,
11529141,Cama matrimonial en condominio,58247800,Pame,,Providencia,-33.44247,-70.62383,Private room,25808,2,32,2017-07-22,0.48,1,179,2,
11530383,Pequeña y cómoda habitación en Metro Manuel Montt,60809848,Andrea,,Providencia,-33.4267,-70.62083,Private room,8000,3,4,2018-11-30,0.08,1,56,0,
11533809,Lindo espacio a pasos del Manquehue,32389241,Hernan,,Las Condes,-33.40784,-70.57179,Entire home/apt,44683,4,7,2016-11-14,0.10,2,0,0,
11548116,Departamento 3 Hab  2 Baños Full Eq,60955681,LyJ Group,,Ñuñoa,-33.45399,-70.62844,Entire home/apt,117800,1,0,,,1,358,0,
11550156,ubicación residencial y buena onda,60971102,Pamela,,Las Condes,-33.41907,-70.57267,Private room,24195,1,1,2016-03-25,0.01,1,70,0,
11550917,Ideal para quien Trabaja/Estudia,5013309,Cecilia,,Santiago,-33.45015,-70.63296,Entire home/apt,17168,2,4,2019-12-22,0.10,2,178,0,
11561830,Fully furnished Loft Providencia.,5927003,Cristobal,,Providencia,-33.43183,-70.61815,Entire home/apt,81241,180,0,,,2,365,0,
11565627,Comparto increíble departamento,61094358,Carlos,,Vitacura,-33.37741,-70.54447,Private room,120974,1,2,2016-09-03,0.03,2,365,0,
11566569,Excelentes habitaciónes en Vitacura,61094358,Carlos,,Vitacura,-33.37492,-70.54307,Private room,32260,1,0,,,2,365,0,
11567184,PRIME LOCATION IN BELLAS ARTES,88572943,Carmen Gloria,,Santiago,-33.436,-70.64485,Entire home/apt,32497,2,173,2019-09-18,2.54,1,267,0,
11570159,Excelente ubicación en Providencia,61130107,Gilda,,Providencia,-33.4264,-70.61518,Private room,14800,30,13,2019-06-23,0.27,5,298,0,
11570495,Habitación Luminosa en depto en Santiago Centro,61135294,Inés,,Ñuñoa,-33.45412,-70.62641,Private room,10090,3,10,2020-03-16,0.38,1,330,0,
11571465,La mejor vista a la cordillera.,61143273,Cynthia,,Las Condes,-33.40774,-70.58624,Private room,41938,1,4,2019-07-28,0.07,1,365,0,
11583325,Apto. Entero Centro Histórico. LatinoAmérica Viva,40492793,Pamela,,Santiago,-33.43902,-70.65119,Entire home/apt,24372,5,102,2020-01-09,1.50,1,357,5,
11587144,"Departamento en barrio Yungay, Stgo",61274537,Ricardo,,Santiago,-33.43915,-70.67369,Entire home/apt,64519,1,0,,,2,365,0,
11590077,Casa nueva con 2 habitaciones ampli,61295635,Mauricio,,La Cisterna,-33.53722,-70.67576,Private room,32260,1,0,,,1,365,0,
11606939,Viajeros que improvisan/Travelers,61429338,Porta,,Santiago,-33.44022,-70.64136,Private room,28435,3,2,2016-04-15,0.03,1,362,0,
11609337,"Student & Business Room,Stgo Downtown",61452280,Alejandro,,Santiago,-33.43372,-70.65802,Private room,8245,20,36,2016-08-09,0.54,2,131,3,
11616075,Departamento en Providencia,49180770,Francisco,,Providencia,-33.43768,-70.59961,Entire home/apt,52807,3,4,2016-08-12,0.06,1,55,0,
11621894,Casona Moneda - Santiago,59099811,Ignacio,,Santiago,-33.44534,-70.6743,Private room,306467,2,1,2017-09-27,0.02,1,178,0,
11623009,Great Location+Breakfast. Buena ubicación+Desayuno,61559386,Maria De Las Nieves,,Providencia,-33.42841,-70.61622,Private room,19498,2,27,2018-03-05,0.44,2,0,0,
11623499,Buena ubicación+Desayuno. Great Location+Breakfast,61559386,Maria De Las Nieves,,Providencia,-33.42962,-70.616,Private room,19498,2,18,2017-07-30,0.28,2,298,0,
11650160,Excelente departamento ski in out,61310803,Sergio,,Lo Barnechea,-33.34985,-70.29246,Entire home/apt,397891,2,31,2021-08-29,0.49,1,360,6,
11652288,Arriendo habitación sector Vitacura,61808905,Oscar,,Vitacura,-33.40637,-70.59714,Private room,25000,1,0,,,1,365,0,
11657827,Apartamentos Santa Lucía 1,35976583,Jordi,,Santiago,-33.445477,-70.64402,Entire home/apt,49000,2,139,2020-01-02,2.06,8,155,8,
11671689,Lodging in Providencia,61970824,Patricia,,Providencia,-33.43829,-70.59307,Private room,21775,1,4,2017-09-10,0.07,2,365,0,
11673711,Pieza acceso independiente Ñuñoa,61985829,Ana Mireya,,Ñuñoa,-33.45035,-70.60732,Private room,22000,1,0,,,1,365,0,
11676317,Apartment Costanera Centre (410),10177065,Nicolas,,Las Condes,-33.41578,-70.60364,Entire home/apt,40357,1,68,2016-04-15,0.99,24,337,27,
11677429,Room for rent in a peaceful house,23502131,Patricia,,Las Condes,-33.41345,-70.54997,Private room,18000,1,0,,,1,364,0,
11678597,Hermoso Depto nuevo / Cozy new Apto,42758536,Rodolfo,,Santiago,-33.44989,-70.64376,Entire home/apt,48745,2,1,2017-07-19,0.02,1,179,0,
11693619,Bellavista apartament 1102,6213482,Kamal,,Recoleta,-33.43058,-70.64175,Entire home/apt,52571,2,1,2020-03-10,0.05,3,239,0,
11694309,Departamento Amoblado Portugal 442,62137728,Michelangelo,,Santiago,-33.4472,-70.63602,Entire home/apt,30000,2,0,,,2,316,0,
11694623,Departamento Amoblado Santa Isabel,62137728,Michelangelo,,Santiago,-33.44907,-70.63274,Entire home/apt,30000,10,0,,,2,315,0,
11696359,Moderno Apartamento en Providencia,49780698,Martin Y Sandra,,Providencia,-33.43029,-70.61782,Entire home/apt,30000,3,71,2021-01-25,1.83,5,317,42,
11709872,Cómoda Habitación en Providencia,52471995,Oscar Francisco,,Providencia,-33.44107,-70.61844,Private room,100000,2,12,2018-03-23,0.20,3,365,0,
11719118,Hbtcion terraza baño privado y tranquilidad,22374560,Maca,,La Reina,-33.43981,-70.56861,Private room,53305,2,5,2017-04-15,0.08,1,362,0,
11722090,Depto. Hermosa Vista,36669609,Paula,,Santiago,-33.44389,-70.64389,Entire home/apt,37135,2,28,2016-12-13,0.41,12,329,0,
11730067,"Private Room , downtown stgo",49614892,Fernanda,,Santiago,-33.45241,-70.63146,Private room,20000,1,0,,,1,365,0,
11734718,cama king baño privado cable wi fi,62418728,Pablo,,Santiago,-33.4535,-70.66978,Private room,48390,1,0,,,1,365,0,
11741231,PIEZA STGO,62018382,Pedro,,Santiago,-33.45618,-70.63315,Private room,15000,1,0,,,1,365,0,
11752195,Cómodo departamento en Plaza Ñuñoa,62528871,Pablo,,Ñuñoa,-33.45696,-70.59856,Private room,15000,1,0,,,1,363,0,
11758630,Apartment on suite with living room (803),10177065,Nicolas,,Las Condes,-33.41612,-70.60177,Entire home/apt,41607,1,74,2018-07-29,1.09,24,282,34,
11768598,Mountain House La Reina,62641138,Marcela,,La Reina,-33.44169,-70.56274,Private room,24195,1,1,2017-09-03,0.02,1,365,0,
11796797,Loft Metro Universidad Católica,62819316,Nicolas,,Santiago,-33.44633,-70.63998,Private room,60931,3,0,,,1,365,0,
11800112,Zona Típica de Santiago Barrio Viel,62814175,Andrea,,Santiago,-33.46512,-70.65538,Private room,30872,2,3,2018-01-16,0.05,1,88,0,
11800595,"Downtown, metro Santa Lucía",32543397,Alejandra,,Santiago,-33.44022,-70.64438,Entire home/apt,25000,3,57,2017-12-04,0.89,1,359,1,
11801695,Love at first sight,6242433,Easley,,Las Condes,-33.41671,-70.59574,Entire home/apt,105850,2,85,2019-04-08,1.25,1,64,0,
11802327,comfortable and quiet room for 1 or 2,62854853,Hilda,,Ñuñoa,-33.45191,-70.62105,Private room,9000,30,53,2019-07-26,0.80,1,92,0,
11810960,Santiago Centro:Metro Santa Lucia (1601 A),31297277,Valentina,,Santiago,-33.44472,-70.643,Entire home/apt,35000,1,45,2018-12-05,0.67,5,311,2,
11815777,Yungay nihghborhood private room.,1122653,Enrique,,Santiago,-33.44677,-70.67308,Private room,12097,15,7,2017-08-03,0.11,3,364,0,
11826926,Arriendo De Departamento amoblado,62999368,Felipe,,Ñuñoa,-33.45676,-70.62907,Entire home/apt,40044,6,0,,,1,180,0,
11834775,Cozy 2 bedroom en suite Santiago Centro,63054339,Angela,,Santiago,-33.44906,-70.64827,Entire home/apt,24000,2,0,,,1,208,0,
11839392,Santiago Centro. A pasos de TODO,63081661,Mauricio,,Santiago,-33.44672,-70.64635,Private room,20310,2,0,,,1,365,0,
11873285,Departamento amoblado cercano terminal de buses.,38302694,Guido,,Estación Central,-33.45522,-70.68966,Entire home/apt,37143,2,19,2020-01-07,0.34,1,358,1,
11884398,Lastarria Santiago Suite Apartments,63371171,Lastarria,,Santiago,-33.43797,-70.64263,Entire home/apt,44683,1,41,2017-09-17,0.64,1,364,0,
11906214,Apartment on suite with living room (603),10177065,Nicolas,,Las Condes,-33.41777,-70.60167,Entire home/apt,41607,1,90,2020-03-24,1.32,24,289,28,
11921101,Family House Alojamiento Las Condes,63614638,Nancy,,Las Condes,-33.41147,-70.57602,Private room,23560,3,1,2016-07-25,0.02,3,178,0,
11924105,"HABITACION TRIPLE PRIVADA. 2 CAMAS, BAÑO PRIVADO",59965323,Maria Isabel,,Las Condes,-33.42066,-70.55508,Private room,43000,1,0,,,1,365,0,
11924696,Apartment in  heart of Providencia,18080138,Andres Enrique,,Providencia,-33.42978,-70.61235,Entire home/apt,34121,2,79,2018-05-04,1.17,1,329,5,
11925124,Cozy Studio in Downtown Santiago,63642897,Virginia,,Santiago,-33.45118,-70.64838,Entire home/apt,40621,2,31,2017-07-14,0.48,8,364,1,
11944044,Lovely apt @ exclusive neighborhood,18728957,Diana,,Las Condes,-33.41279,-70.60024,Entire home/apt,64993,30,30,2017-10-20,0.49,1,365,0,
11948340,"Refugio Farellones,a pasos de andarivel cancha ski",63801364,Jacqueline Briguitte,,Lo Barnechea,-33.3502,-70.30894,Entire home/apt,395181,3,15,2019-07-06,0.24,2,355,1,
11975492,Hermoso departamento,59659619,Vasily,,Santiago,-33.44655,-70.64883,Entire home/apt,56869,2,1,2020-11-29,0.09,5,298,1,
11988802,Depto en barrio cívico de Santiago,64083521,Andrea,,Santiago,-33.44182,-70.65845,Entire home/apt,48745,3,0,,,1,365,0,
11991191,Lovely Apartment near Palacio Moneda,55539845,Guillermo,,Santiago,-33.44136,-70.65852,Entire home/apt,36559,2,3,2017-04-12,0.13,1,363,0,
11992525,"Santiago Centro (Piso 20) Parking, Wi-Fi, Piscina",46676444,Apart Suites,,Santiago,-33.44838,-70.64826,Entire home/apt,73117,2,16,2016-12-09,0.24,12,0,0,
11998806,Santiago Centro: Metro Santa Lucia (1601-B),64157852,Nelson Y Valentina,,Santiago,-33.44299,-70.64468,Entire home/apt,35000,1,87,2019-03-17,1.31,3,311,4,
12005086,Lindo DPTO 2 dormitorios y 2 baños en pleno centro,64201046,Rubén,,Santiago,-33.44296,-70.6585,Entire home/apt,40000,2,83,2019-11-17,1.29,1,82,1,
12005638,"Ski in-out, Wonderful Apartment",64204844,Claudia,,Lo Barnechea,-33.34726,-70.29038,Entire home/apt,362922,3,6,2018-08-04,0.09,1,365,0,
12005986,Departamento Providencia,64207667,Paola,,Providencia,-33.4346,-70.6116,Private room,28435,1,0,,,1,365,0,
12022329,REFUGIO EN LA PISTA CON LA MEJOR VISTA La Parva,1147879,Roberta,,Lo Barnechea,-33.29695,-70.24734,Entire home/apt,282272,4,10,2018-06-25,0.15,1,118,0,
12025339,Cozy Lastarria Downtown Apartment,64349219,Claudio,,Santiago,-33.43708,-70.63693,Entire home/apt,28085,3,86,2019-06-21,1.52,1,310,8,
12029325,Apartment in downtown Santiago,64381629,Edgar,,Santiago,-33.44596,-70.64463,Entire home/apt,35397,5,2,2016-09-10,0.07,1,311,0,
12034310,"Comparto depto, disponible cuando quieras!!",64411694,Daniel,,Las Condes,-33.42029,-70.59654,Private room,20000,3,0,,,1,360,0,
12049012,"DPTO AMPLIO, ACOGEDOR Y BUENA UBIC",29596668,Jaletsa,,Santiago,-33.43549,-70.65486,Entire home/apt,45510,1,0,,,1,365,0,
12053853,Apto 1 dormitorio y parking,23079647,Daniel,,Santiago,-33.44118,-70.65356,Entire home/apt,44683,2,0,,,1,363,0,
12065401,"Linda pieza luminosa, amplia",27884750,Angelica,,Santiago,-33.44442,-70.64457,Private room,56678,3,0,,,1,365,0,
12067065,Habitación con cama de dos plazas,58318585,Maria Teresa,,Macul,-33.49993,-70.58707,Private room,25000,2,0,,,1,365,0,
12092912,"2 bedrooms, very good area downtown",58250508,Juan,,Santiago,-33.4483,-70.64616,Entire home/apt,30872,120,9,2016-07-04,0.13,2,358,0,
12092942,"Apartamento nuevo, 1 dorm mas estar",64823693,Michel,,Santiago,-33.44823,-70.65517,Entire home/apt,44683,3,0,,,1,365,0,
12092974,Fantástica habitación en bella casa,64748432,Mercedes,,La Reina,-33.44075,-70.569,Private room,20000,1,3,2018-08-01,0.06,3,365,0,
12093825,Lastarria Boutique Apartment,64830433,Nevenca,,Santiago,-33.43877,-70.64202,Entire home/apt,34000,3,162,2019-10-11,2.46,1,0,0,
12105769,MODERNO LOFT UBICADO EN PROVIDENCIA,64913372,Appraiser,,Providencia,-33.42365,-70.61798,Entire home/apt,1787313,20,0,,,1,365,0,
12129147,Nice and confortable room with private bathroom.,53220402,Juan Alberto,,Ñuñoa,-33.45098,-70.59396,Private room,14000,3,8,2021-05-03,0.13,1,113,2,
12130376,Great Chalet Farellones,62446746,Gloria,,Lo Barnechea,-33.35214,-70.31416,Entire home/apt,532285,3,1,2016-07-23,0.02,1,363,0,
12134623,Habitación privada / Casa,65129314,Federico,,La Reina,-33.45908,-70.5649,Private room,15000,1,0,,,1,365,0,
12157252,Families or groups welcome,65285412,Patricio,,Recoleta,-33.43135,-70.6363,Entire home/apt,55594,4,69,2021-10-22,1.06,1,331,4,
12172349,Apartment Costanera Centre (904),10177065,Nicolas,,Las Condes,-33.41619,-70.60279,Entire home/apt,40357,1,102,2016-05-11,1.51,24,342,38,
12173559,Departamento amoblado Santa Lucia,3033129,Cristóbal,,Santiago,-33.44262,-70.64396,Entire home/apt,38000,1,39,2020-03-01,0.60,1,0,4,
12187673,Departamento en Barrio Bellas Artes,28388114,Francisca,,Santiago,-33.43835,-70.64395,Entire home/apt,40621,2,1,2016-06-25,0.02,1,364,0,
12190381,Metro Manquehue-Line 1,49286450,Paola,,Las Condes,-33.41066,-70.57098,Entire home/apt,44683,365,0,,,3,363,0,
12191439,Metro Esc. Militar Full Furnished,49286450,Paola,,Las Condes,-33.40531,-70.58336,Entire home/apt,125006,365,0,,,3,365,0,
12208055,Arriendo habitación Providencia,65642896,Cristián,,Providencia,-33.42995,-70.60971,Private room,10000,2,0,,,1,330,0,
